t000000|c:ceifar constituição cuspir direito meliante pisar rasgado toga twitterhandle 
t000583|c:absurdo conta dano erário esquizofrenia fato instauração jurídico pagar pesar público rechaçar sociedade twitterhandle vítima 

t000585|c:liberdade menos ms precisar total twitterhandle 
t000586|c:tag twitterhandle 
t000587|c:antidemocrático ato liberdadeparaoswaldoeustaquio_h supor twitterhandle url 
t000588|c:bolsominions cadeia discurso expressão fake liberdade news safar ódio 
t000589|c:alexandredemoraesnacadeia_h cabeça cadeia dizer encontrar ja piroca policiar vagabundo 
t000590|c:alexandredemoraesnacadeia_h antidemocrático ato cometer conta expressão final hashtag liberdade pessoa privar próprio 
t000591|c:absurdo imoral inconstitucional inquérito twitterhandle 
t000592|c:algoz bom caber causa condenar criminoso defender direito expressão indicar julgar liberdade prender presidente prisão senhor ser sr usurpar 
t000593|c:chegar ditadura twitterhandle 
t000594|c:cidadão judar twitterhandle url 
t000595|c:twitterhandle 

t000597|c:alexandredemoraesnacadeia_h apoiar blindar corte crime eustáquio expressão liberdade paraplégico ter url 
t000598|c:abutre ameaçar arbitrário expressão jornalista liberdade prisão toga twitterhandle 
t000599|c:alexandredemoraesnacadeia_h chegar corrupto doer expressão grampo hipocrisia ir liberdade pegar possível saco url 
t000600|c:abuso alexandredemoraesnacadeia_h alusão brasileiro cerceamento colocar democracia ditatorial expressão fazer liberdade poder regime risco twitterhandle 
t000601|c:cadeia censurar conflito constituição defender democracia desrespeitar expressão inquérito liberdade merecer pedir pilar querer surreal twitterhandle 
t000602|c:brasileiro carrasco ilegal_h url 
t000603|c:agradar ambiente cabecadeovo_h caneta comentário diversidade fomentar ideia poder redoma ter twitterhandle url 
t000604|c:club_suit_e diamond_suit_e face_with_tears_of_joy_e liberdade_h spade_suit_e url 
t000605|c:cabeça camera celular fotográfico impedir levar ovo twitterhandle 
t000606|c:autoritário cabeçadeovo_h crime expressão liberdade ministro pensamento pensar 
t000607|c:bolsonaroreeleitoem2022_h consumir dica listinha lugar produto serviço url 
t000608|c:democracia expressão hipócrita liberdade pilar pouting_face_e principal twitterhandle 
t000609|c:cabeçadeovo_h defender ficar jornalista sensura surpreso url 
t000610|c:acabar assistir atual bandido curso ferramenta quieto servir telegram_h url 
t000611|c:caçoar corajoso cunho debochar forma forte humorista humorístico imitar pose prezar querer saber twitterhandle zombar 
t000612|c:caçar expressão liberdade pessoa querer rolling_on_the_floor_laughing_e twitterhandle 
t000613|c:7desetpelaliberdade_h avanço expressão flag_brazil_e liberdade manifestação queridassss red_heart_e tio url 
t000614|c:liberdadeparadanielsilveira_h url 
t000615|c:absurdo autoritário decisão dep federal história imunidade parlamentar perder pessoal twitterhandle url 
t000616|c:civil concordar corrupto defensor ditatoga expressão fazer ferrenho flexed_biceps_e fã ir liberdade moral obrigação pena perpétuo político ter twitterhandle 
t000617|c:adorar expressão forastfcorrupto_h liberdade url 
t000618|c:enlouquecer falar 
t000619|c:cabeçadepiroca_h crime deportar ditadura encontrar existir expressão fala foragir liberdade perseguição pq toga twitterhandle url 
t000620|c:cabeçadepiroca_h expressão família honra lado liberdade mal moral ofender pensar perigo prender presidente república resistência twitterhandle ver 
t000621|c:arbitrariedade basta cometer dar democracia direito eleito expressar nó pensamento pô ter viver 
t000622|c:acabar aproveitar bonito cabeça chamar embuste expressão falta liberdade piroca pq respeiteacartamagna_h respeito ter twitterhandle url utilidade 
t000623|c:alexandre bbb coisa entrar expressão famoso fazer ficar jogo liberdade moraes nao parte querer robo sr twitterhandle ver 
t000624|c:expressão twitterhandle 
t000625|c:expressão ir jornalista liberdade manchete soltar tirar twitterhandle vir 
t000626|c:favor liberdadedeexpressao_h material nsndo patrocinar retirar semana trabalho twitterhandle url 
t000627|c:cabeça caro corte código direito dizer evitar fake ficar internacional ministro mudar papa papar perseguição recíproco seu soletrar supremo terminar twitterhandle 
t000628|c:baliza expressão liberdade permear twitterhandle ultrpassar vergonha 

t000630|c:bandido bando canalha corrupto democracia proteger ptcorrupto_h tbm twitterhandle 
t000631|c:flag_brazil_e ladrão twitterhandle ver 
t000632|c:bloquear bom democracia ditadura existir expressão falar liberdade marca mencionar opinião toga twitterhandle usar vc xerife 
t000633|c:beneficiar carreira entrar flag_brazil_e gente igual lasque merda política político povo traíra twitterhandle vc 
t000634|c:advogado boca cabeça dedo face_with_rolling_eyes_e flag_brazil_e ovo ter twitterhandle veludo 
t000635|c:adiantar calar explicar flag_brazil_e inexplicável poeta querer twitterhandle vc 
t000636|c:liberdadebrasil_h url 
t000637|c:flag_brazil_e guerra ir preciso twitterhandle 
t000638|c:ataque ato bolsonaroreeleitoem2022_h cívico diferença encontro expressão falar indulto liberdade parlamentar passado repórter responder url 
t000639|c:aceitar quendo stflixo_h url 
t000640|c:condenar crime deputado direitasergipana_h direito exercer expressão imunidade indulto liberdade mensaleiro parlamentar perdoar servir url 
t000641|c:flag_brazil_e url 
t000642|c:coisa comunista constitucional devido ditadura exercício existir expressão foro imbecil implantar legal liberdade odiar país privilegiar processo querer responder safar socialista tratar tu twitterhandle 
t000643|c:busca cancelar conhecimento crime passo próximo twitterhandle 
t000644|c:contumaz dinheiro exercer expressão internacional jornalista lavador liberdade prender querer soltar traficante twitterhandle 
t000645|c:apanhar brecada calar devastador direito expressão ingênuo justificativa liberdade presidente reação reconhecer ser tf togado twitterhandle único 
t000646|c:crime dentrar ditaduradatoga_h expressão liberdade luta ofender perguntar prescrever prioriza twitterhandle url 
t000647|c:globolixo_h url 

t000649|c:chegar culto defender democrático liberdade país ponto religioso termos 
t000650|c:concordar eleger expressão liberdade mandar povo processar repressão togado vc 
t000651|c:brasil_h repost_h twitterhandle url 
t000652|c:expressão falar foratoffoli_h intocável liberar liberdade url 
t000653|c:stfgenocida_h url 
t000654|c:globolixo_h url 
t000655|c:fechar precisar twitterhandle 
t000656|c:amordacem censura deixar expressão liberdade twitterhandle 
t000657|c:cncorrupto_h dizer expressão imprensa liberdade pl2630nao_h tirar twitterhandle url 
t000658|c:bandeira crime criticar expressão lamentável liberdade opinião queimar tecer xingar 
t000659|c:criticar expressão liberdade merda novo pq stflixo_h url usurpador 
t000660|c:crime expressão knocked liberdade out_face_e sentir twitterhandle vcs 
t000661|c:força racismo url 

t000663|c:deixar louco mão país twitterhandle url 
t000664|c:conforto expressão família favor liberdade missão omissão pagar posiciono preço querer stflixo_h ter url 
t000665|c:achar assessor censura defender expressar expressão fazer jurista lesar liberdade livre mal manifestação mostrar pátria sentença traidor twitterhandle vergonhoso 
t000666|c:bom dia expressão liberdade obrigar stfvergonhanacional_h twitterhandle 
t000667|c:acabar arma brigue calar centro dar direita esquerda expressão ficar importar impune liberdade passo querer ter usar 
t000668|c:apoio colocar democracia expressão liberdade ministro parlamento risco 
t000669|c:bolsonarotemrazao_h expresão liberdade url 
t000670|c:cima corja desmando expressão impeachment kra largo liberdade lixo mão pedido safar sentar stflixonacional_h url 
t000671|c:ameaçar direito expressão fundamental guardião liberdade pestanejar sombrio viver época 
t000672|c:apoio direito euapoioweintraub_h liberdade ministro total url 
t000673|c:acabar constituição expressão lei liberdade stfnacadeia_h terra virar 
t000674|c:cancelar expressão falar intocável liberdade stflixo_h twitterhandle url 
t000675|c:expressão liberdade ridículo twitterhandle 
t000676|c:liberdade liberdadedaglobolixo_h stflixo_h twitterhandle 
t000677|c:twitterhandle 
t000678|c:twitterhandle 
t000679|c:cair contradição dilmadignaehonrada_h familicia lixo url 
t000680|c:bandido direita expressão jornalista liberdade puxado reprimir twitterhandle 

t000682|c:acontecer alarde bem comentar destruir direita esquerdalha falar liberdade mídia pensamento proteger twitterhandle ver 
t000683|c:democracia expressão liberdade vergonha 
t000684|c:ditadura expressão imprensa liberdade 
t000685|c:3a censura cpilavatogaja_h democracia duaa expressão golpe imprensa liberdade mundo próximo seguir semana url 
t000686|c:aguentar corrupção desmando encobrir existir expressão ficar livre partida povo processar tbm twitterhandle 
t000687|c:aparelhar conteúdo convir ditar fakenews_h fazer filtro grande imprensa instituição interessado poder publicar qnd regulamentar sociedade tdo 
t000688|c:cristão expressão liberdade poder separação ter twitterhandle 
t000689|c:face_with_symbols_on_mouth_e stforganizaçãocriminosa_h url 
t000690|c:agradar atitude condizer descrição face_exhaling_e fácil instável relieved_face_e saco stforganizaçãocriminosa_h url velho 
t000691|c:stforganizaçãocriminosa_h url 
t000692|c:clown_face_e dose gnt insistir stforganizaçãocriminosa_h ter tomar url 
t000693|c:assinatura clown_face_e deputado faltar ficar flag_brazil_e mexer número se ultrapassar url vez 
t000694|c:continuar cpi dar desgaste emocional flag_brazil_e foco url 
t000695|c:entender jogo lira político stforganizacaocriminosa_h twitterhandle url 
t000696|c:stforganizacaocriminosa_h url 
t000697|c:aceitar armar brasileiro caos causar contestar expressão flag_brazil_e golpe liberdade lutar povo precisar reagir soltar urna verdade 
t000698|c:certo concordar democracia expressão lado liberdade manifestar questionar sistema viver 
t000699|c:bolsonaroreeleito_h dia diferente expressão liberdade restrição twitterhandle url 
t000700|c:coisa esquecer ocorrer recapitulação stforganizacaocriminosa_h url 
t000701|c:duvidar expressão favor liberdade partido patriotismo roubar terrorista twitterhandle 
t000702|c:apoio base ditadura_h exército frente regional url 
t000703|c:comunista consorciar falar petista thinking_face_e tseorganizacaocriminosa_h url 
t000704|c:galera poder postar salve segar stforganizacaocriminosa_h url vídeo 
t000705|c:flag_brazil_e parar precipitar prohibited_e retroceder stforganizacaocriminosa_h sunflower_e url 
t000706|c:liberdade lutar seguir url xandaoadvogadopcc_h 
t000707|c:bloquear conta empresa gás iesa liberdade_h url óleo 
t000708|c:abranger expressão justo liberdade querer twitterhandle 
t000709|c:folded_hands_light_skin_tone_e url 
t000710|c:constituição direito déspota eleger est4prador liberdade liberdadedeexpressao_h twitterhandle url 
t000711|c:aceitar duvidoso eleição legítimo povo 
t000712|c:ajudar twitterhandle 
t000713|c:expressão liberdade stforganizacaocriminosa_h url 
t000714|c:achar expressão inviolável liberdade mandar manifestante negócio país prender rolling_on_the_floor_laughing_e smiling_face_with_sunglasses_e stforganizacaocriminosa_h testar url xandão 
t000715|c:achar agredir confrontar contar ditadorzinho expressão liberdade mulher parte smiling_face_with_sunglasses_e stforganizacaocriminosa_h url vcs 
t000716|c:green_heart_e sosforcasarmadas_h url yellow_heart_e 
t000717|c:liberdade stforganizacaocriminosa_h url 
t000718|c:afundar coisa mudar stfvergonhamundial_h url vez 
t000719|c:intervencaomilitar_h url 
t000720|c:sosffaa_h url 
t000721|c:constituição expressão liberdade saber significar twitterhandle vcs 
t000722|c:brazilspring_h república url 

t000724|c:acabar antidemocrático censurar clapping_hands_e expressão fazer liberdade ministro polarização população proibir twitterhandle 
t000725|c:sosforcasarmadas_h url 
t000726|c:acabar ano expressão falar governar infeliz liberdade lulaladraosim_h ordem país prender presidiário reclamar ter url 
t000727|c:acabar assolar expressão liberdade lulanaopodeserdiplomado_h medo molusco url votar 
t000728|c:lulanaofoiinocentado_h twitterhandle url 
t000729|c:brazil_h lulaladrão_h twitterhandle url 
t000730|c:liberdadedeexpressao_h resumir rolling_on_the_floor_laughing_e thumbs_up_medium_skin_tone_e url vídeo 
t000731|c:comparecer convidado convidar democraticamente_h falar faltar seminário stfpiada_h twitterhandle url 
t000732|c:abate expressão levar liberdade mudo ovelha silencioso tirar 
t000733|c:anticonstitucional branco cidadão colarinho criminoso defensor desleal favor fazer histórico honesto jornalista liberdadede_h luta militante opinião perceber sujo togado url 
t000734|c:democracia expressão final haver intervencaofederalja_h liberdade ponto url 
t000735|c:lulaladrao_h url 
t000736|c:expressão ladrão liberdade lula url 
t000737|c:senado_h url 
t000738|c:aceitar apoio censura censuradostf_h começar dia direito entrar enxergar esquerda expressão glr grupo imprensa incrível liberdade meu qlr telegram url 
t000739|c:bloquear cidadão democracia direito ir liberdade manifestar pensamento ter twitterhandle vir viver 
t000740|c:continuar grupo lado matar poder único 
t000741|c:agressão ano digladiar disputar eleição estimação existir fakenews fio lado politicar segar sentido torcida 
t000742|c:censuranao_h url 
t000743|c:stforganizacaocriminosa_h url 
t000744|c:braço família jornalista retornar tbm 
t000745|c:ano cara carinho chamar criança criar menina ofender prender put4 repórter twitterhandle vergonha 
t000746|c:acontecer agir cumprir defesa ilegal legítimo liberdade presidente twitterhandle órdem 
t000747|c:expressão gente liberdade nulo stfpuxadinhodopt_h url ver votar 
t000748|c:ptnuncamais_h url 
t000749|c:atitude bel causa criar ditaduradostf_h expressão fazer inquérito investigador judiciário juiz lei limite livre poder prazer promotor próprio refazer ter thread_e twitterhandle url 
t000750|c:comandar corte court elections eleição interferir our país supreme supremo tsevergonhanacional_h url 
t000751|c:atual bandido expressão globalistas liberdade servo soltar twitterhandle 
t000752|c:liberdadedeexpressaoplena_h url 
t000753|c:conservador convocar jovem lutar stforganizacaocriminosa_h twitterhandle url 
t000754|c:judiciariolulista_h url 
t000755|c:censura_h chegar demorar lula_h treva twitterhandle url vadio 
t000756|c:bolsonaropresidente2_h️⃣ espetacular jpcensurada_h keycap_2_e lulapreso_h url 
t000757|c:atacar capacho cúmplice ditadura esquerda expressão liberdade mando petista ptnuncamais_h quadrilha url 
t000758|c:acabar baixo bandido dinheiro expressão liberdade malote pano problema quadrilha twitterhandle unir 
t000759|c:censura democracia existir expressão fim liberdade mundo sombrio tempo 
t000760|c:flag_brazil_e flag_united_states_e liberdadedeexpressao_h twitterhandle url 
t000761|c:bandidagem conhecido expressão liberdade url 
t000762|c:absurdo ato bem chamar criminoso dizer expressão impunidade lei liberdade libertinagem nó olhar patriota país respeito twitterhandle url vandalismo vigente 
t000763|c:ativista bomba esperar esquerda esquerdista expressão judiciário liberdade não problema recostei simples sofá twitterhandle 
t000764|c:democracia expressão liberdade stforganizacaocriminosa_h url 
t000765|c:apoiar bloquear jovempan_h liberdade stforganizacaocriminosa_h twitterhandle url 
t000766|c:nossabandeirajamaisseràvermelha_h patriota simbora url 
t000767|c:antidemocrático ato bost@ camisa cívico degolar democrático dono expressão fascismo gesto ir liberdade pedir sair setembro 
t000768|c:bandido expressão liberdade nome twitterhandle 
t000769|c:chamar expressão genocida ja ladrão liberar liberdade tbm twitterhandle valer 
t000770|c:brasileiro chegar confiar governar oposição partido político presidente querer twitterhandle vcs 
t000771|c:canetadas comer dar fazer feira flag_brazil_e globo repórter sexto twitterhandle 
t000772|c:ah chamar dizer expressão frescam liberdade porra vergonha vtnc 
t000773|c:censura direita esquerda expressão 
t000774|c:admirável autorizar chamar convencional direciona direito expressão genocida liberdade lula opinião proteger stfrompeuademocracia_h url verdadeiro 
t000775|c:cabeça criminoso envolver esposo expressão falar imperador incompatível liberdade organização ovo patrimônio stforganizacaocriminosa_h ter trab twitterhandle ônibus 
t000776|c:apoiador empresário expressão liberdade país stforganizacaocriminosa_h twitterhandle url vergonha 
t000777|c:flag_brazil_e flag_united_states_e internetlivre_h twitterhandle url 
t000778|c:ditadura haver judiciário mau recorrer 
t000779|c:entregar estranho homem limite pai pessoal rapaz stfvergonhanacional_h ter url 
t000780|c:alvo arquitetar atacar cidadão claro dizer expressão ganhar golpe intimidação liberdade mensagem parte policiar político sair url 
t000781|c:acabar bolsonaroreeleitoem2022_h dar democracia expressão gif joinha liberdade pensamento polícia porta url 
t000782|c:amistoso cabeça expressão fazer liberdade réplica stforganizaçãocriminosa_h sugerir twitterhandle url 
t000783|c:andar bandido corte dúvida expressão lacaio liberdade merda porra serviço stforganizaçãocriminosa_h supremo twitterhandle url vagabundo 
t000784|c:autoritarismo coisa constituição defender democracia expressão liberdade patético respeitar ter twitterhandle vergonhoso 
t000785|c:brasileiro coisa constituição dar expressão fazer função liberdade povo presidente representar transparência twitterhandle valer vontade voto 
t000786|c:agressão dizer expressão flag_brazil_e liberdade 
t000787|c:expressão imperador liberdade lulaladrão_h normal presidente protegido twitterhandle url valer 
t000788|c:dia expressão liberdade palestra piada pisotear pronto twitterhandle 
t000789|c:assinar bater galera milhão stforganizacaocriminosa_h url 
t000790|c:amar ficar portugal socialismo twitterhandle vc 
t000791|c:aceitar chegar convocar decisão final povo stforganizacaocriminosa_h url 
t000792|c:bolsonarista comunista conceito dizer eh expressão ir liberdade merda postar pq qqer saber stftemcandidato_h twitterhandle 
t000793|c:caso chefe dizer errado expressão ler liberdade livro twitterhandle 
t000794|c:democracia destruir expressar expressão falar independente indivíduo twitterhandle 
t000795|c:expressão liberdade pregar stforganizacaocriminosa_h twitterhandle url 
t000796|c:hipocrisia imprensa liberdade puro stforganizacaocriminosa_h twitterhandle url ver 
t000797|c:afilhado bolsonaristas culpa ditadura expressão liberdade ligar milhão ministro ter twitterhandle url 
t000798|c:agir cabeça crime informação ligar organizar pessoa postar proibir twitterhandle ver 
t000799|c:acreditar atender basta dizer fala flag_brazil_e liberdade mandar patria povo rumo stforganizacaocriminosa_h ter toga url 
t000800|c:afrontar condenar constituição criminoso descumprir esperar esquerda expressão interferir livre militante poder sinistro soltar stforganizacaocriminosa_h thumbs_down_light_skin_tone_e togado twitterhandle url violar 
t000801|c:atentado crime descobrir direito enquadrar esquerda explicitar expressão incentivo lei liberdade morte nacional segurança só url 
t000802|c:atacar careca contar deixar dizer expressão gente liberdade patriota pingola silenciar tentar twitterhandle 
t000803|c:bisonhar brega dizer ensinar expressão falar fazer ir irracional liberdade pensar querer ridículo tribunal vídeo 
t000804|c:c0rj@ censura conservador direita esquerd@ expressar indignação inútil mostrar perder porta stfvergonhamundial_h t0g@ temor tiran0s tud0 twitterhandle voz 
t000805|c:atacar comunista consciente corrupto criticar discurso expressão flag_brazil_e imprensa liberdade ministro preocupar presidente saber smiling_face_with_sunglasses_e twitterhandle vender ver ódio 
t000806|c:discurso expressão liberdade twitterhandle ódio 
t000807|c:brasileiro expressão liberdade presidente stforganizacaocriminosa_h twitterhandle url 
t000808|c:barreira defender democracia dizer twitterhandle último 
t000809|c:auditável defender estar expressão família funcionar liberdade rua stforganizacaocriminosa_h url voto 
t000810|c:expressão liberdade tambem twitterhandle url 
t000811|c:expressão liberdade url 
t000812|c:abalar conceder esquerdopatas expressão liberdade twitterhandle 
t000813|c:considerar corte expressão liberdade mundial supremo twitterhandle vergonha 
t000814|c:alto bandido condenar crime expressão honesto livre parceiro perseguir pessoa proteger twitterhandle 
t000815|c:afetar democracia ditadura expressão implantar independente jogo liberdade político posição querer stfvergonhanacional_h url 
t000816|c:concordar defender expressão ideologia liberdade liberdadedeopiniao_h luta url 
t000817|c:sgtflavia_h url 
t000818|c:casa contrariar corte crime dizer expressão liberdade mãe país provar quadrilheiro stforganizacaocriminosa_h tomar twitterhandle virar 
t000819|c:sgtflavia_h url 
t000820|c:bosta expressão falar incluir ofender questionar receber sentir 
t000821|c:atacar expressão liberdade presidente república twitterhandle 
t000822|c:sgtflavia_h url 
t000823|c:amades carimbar democracia dono expressão garantir iluministros intelectualidade liberdade protetor relevância selo stforganizacaocriminosa_h ter twitterhandle url verdade verificação 
t000824|c:concessão corpus criminoso expressão general hábeas liberdade perseguição quartel 
t000825|c:deputadosbandidos_h url 
t000826|c:twitterhandle 
t000827|c:agir bloquear cara chantagem expressão falar hipocrisia jornalista kkkkkkkkkk liberdade pau perseguir posts rede retirar social twitterhandle 
t000828|c:escrever flag_brazil_e medo oq pensar twitterhandle vcs 
t000829|c:expressão liberdade perdeuludrao_h url 
t000830|c:defensor direto expressão justo liberdade objetivo país povo presidente stforganizacaocriminosa_h url 
t000831|c:allanlivre_h kbça ovo pirar twitterhandle url 
t000832|c:bandido expressão favor liberdade mandar país prender soltar traficante 
t000833|c:brigar ditador expressão jogar liberdade linha mai precisar rede social stforganizacaocriminosa_h url var vez 
t000834|c:agradecer desejar direito ditador expressão falar garantir isentão liberdade morte petista proteger 
t000835|c:cometer crime expressão liberdade stforganizacaocriminosa_h twitterhandle url 
t000836|c:crime expressão stforganizacaocriminosa_h url 
t000837|c:bolsonaroreeleitoem2022_h crime expressão url 
t000838|c:civil conspiração crime deputado expressão inviolável liberdade opinião palavra parlamentar senador stforganizacaocriminosa_h twitterhandle url voto 
t000839|c:basear democracia despacho dia dormir expressão feiticeiro feitiço fundamento grande liberdade parabéns presidente semideus smiling_face_with_sunglasses_e tirano togado twitterhandle url virar visto 
t000840|c:basear despacho dia dormir expressão feiticeiro feitiço fundamento gazela grande liberdade presidente saltitante semideus tirano todos togado twitterhandle url urléns virar viver 
t000841|c:basear democracia despacho expressão feiticeiro feitiço fundamento liberdade parabéns presidente semideus tirano togado twitterhandle url virar 
t000842|c:brasileiro direito ditadura expressão honrar implantar liberdade livre parabéns presidente prezar tentar twitterhandle 
t000843|c:amar calar dia expressão grande liberdade moderador parabéns poder presidente twitterhandle 
t000844|c:expressão liberdade negociar parabéns presidente stforganizacaocriminosa_h twitterhandle url 
t000845|c:backhand_index_pointing_right_medium dark_skin_tone_e dia expressão flag_brazil_e grande keycap_2_e liberdade negociar parabéns presidente smiling_face_with_sunglasses_e stforganizacaocriminosa_h twitterhandle url 
t000846|c:expressão liberdade parabéns respeitar stforganizacaocriminosa_h twitterhandle url 
t000847|c:expressão flag_brazil_e liberdade parabéns presidente stforganizacaocriminosa_h twitterhandle url 
t000848|c:calar expressão ir liberdade twitterhandle 
t000849|c:absurdo achar expressão falar fazer honrar liberdade parlamentar prisão querer receber respeito trair ver votar voto 
t000850|c:afronta cidadões deboche decisivo eleição expressão lei liberdade próximo total twitterhandle 
t000851|c:aguardar cidadão comentário engraçado expressão favor imaginar imbecil liberdade mandar mero ministro parlamentar prender stforganizacaocriminosa_h tirar twitterhandle ver 
t000852|c:defender democracia estar expressão grande liberdade lugar poder sentir twitterhandle 
t000853|c:ano covarde crime existir impechmeant lei liberdadedeexpressao_h renovasenado_h stfvergonhanacional_h twitterhandle url vir 
t000854|c:blindar bunda corte expressão ideológico ministro proteger sujo supremo viés 
t000855|c:caro composição expressão liberdade militante ter twitterhandle 
t000856|c:contente expressão liberdade ministro ouvir povo querer twitterhandle 
t000857|c:ano aprender azul cabelo comprar dizer estudante fascismo lgbtqiwzhgtrs lutar morar mãe pseudo rede sair ser sociologia stforganizacaocriminosa_h twitter twitterhandle url 
t000858|c:corja expressão falar fanfarrão liberdade mesmo orcrim querer sacanagem stforganizacaocriminosa_h twitterhandle vcs 
t000859|c:bandido concentrar expressão falar liberdade livrar moral twitterhandle 
t000860|c:ativista cerceamento eh expressão fonte grande ja liberdade limite ministro passar stf twitterhandle vergonha 
t000861|c:expressão liberdade twitterhandle valer 
t000862|c:constituição estuprar expressão liberdade lulaladrao_h perceber tirar twitterhandle url 
t000863|c:alcançar alienado desinformar eleitor enxurrada expressão haver horda informação internet liberdade mundo permitir salvo url 
t000864|c:aprovar calar caminho censurar esperar estrarer expressão garantia liberdade manifestação país tirar urgência url volta votoupl2630perdeumeuvoto_h 
t000865|c:aprovar calar caminho censurar esperar estrarer expressão garantia liberdade manifestação país tirar twitterhandle urgência url volta votoupl2630perdeumeuvoto_h 
t000866|c:bandido ditador dizer expressão fazer liberdade soltar toga twitterhandle 
t000867|c:acordabrasil_h covarde incompetente povo saber traidor twitterhandle url vc 
t000868|c:expressão liberdade twitterhandle 
t000869|c:bolsonaropresidenteate2026_h expressão liberdade url 
t000870|c:expressão liberar liberdade querer stforganizacaocriminosa_h url 
t000871|c:absurdo cumprir democracia_h ordem url 
t000872|c:apoioadanielsilveira_h justiça_h twitterhandle url 
t000873|c:liberdade_h url 
t000874|c:ataque conservador defender democracia deputado esquerda expressão falar família ideologia liberdade nefasto pauta pro pátria twitterhandle 
t000875|c:cidadão constituição criminoso descumprir expressão federal impedir legítimo liberdade povo representante twitterhandle verdadeiro 
t000876|c:cidadão cometer constituição crime descumprir expressão federal impedir legítimo liberdade povo representante twitterhandle 
t000877|c:aguardar defesa expressão liberdade movimento senadocovarde_h senador twitterhandle 
t000878|c:calar censura chamar democrático ditador dizer expressão imprensa liberdade pregar presidente querer secar teta twitterhandle 
t000879|c:censura cláusula crime decisão expressão ferir fuzilamento ini internacional legislar liberdade maldizer pacto pq pétreo raio sta telecomunicação tomar tro união url 
t000880|c:agir ameaçar censura comandar corrupto decisão expressão impor liberdade libertar melícia mesmo monocrático morro polícia político proibir solto stfvergonhanacional_h traficante tráfico twitterhandle url 
t000881|c:calar expressão liberdade stforganizacaocriminosa_h url 
t000882|c:ativista caso constitucional corte criminalizar expressão haver ilegal inquérito instaurar jornalista justiça lei liberdade margem oposto perseguir polícia prender tempo twitterhandle 
t000883|c:calar expressão 
t000884|c:expressão liberdade stforganizacaocriminosa_h url 
t000885|c:desejo dúvidas@de expressão liberdade membro mesmo proteger supremo ter twitterhandle 
t000886|c:constituição deputado expressão gostar inviolável liberdade palavra twitterhandle 
t000887|c:expressão liberdade stfvergonhanacional_h twitterhandle url 
t000888|c:chamar demônio expressão imaginar liberdade prender twitterhandle 
t000889|c:expressão liberdade twitterhandle 
t000890|c:acabar criatividade estar expressão fake figura interpretar ironia liberdade linguagem metáfora morrer news proibir querer sarcasmo twitterhandle uso 
t000891|c:bloquear expressão liberdade mês país ter twitterhandle 
t000892|c:covardia criminoso expressão liberdade povo stforganizacaocriminosa_h suprimir url 
t000893|c:barroso cair censura custo querer stforganizacaocriminosa_h tragoverdades_h url 
t000894|c:argumento esquerdalha expressão famoso forte liberar liberdade twitterhandle usar 

t000896|c:acreditar combater criminoso dar junto linha narcotraficante resultado stforganizacaocriminosa_h url 
t000897|c:acabar chegar eleger esperar expressão fazer impedir liberdade twitterhandle vcs verme 
t000898|c:arbitrariedade cabimento pousada residência senhor stforganizacaocriminosa_h triste url 
t000899|c:apoiar caminhar defender liberdade lutar passo stforganizacaocriminosa_h url 
t000900|c:expressão ir liberdade locomoção povo retirar ter twitterhandle vir 
t000901|c:antidemocrático ato atual configuração constituir dissolução expressão fechamento guardião ini liberdade necessidade pedir reforço tro urgente url vez 
t000902|c:classificar constituição droga exercer expressão falso favela garantir inacreditável liberdade mentiroso mesmo notícia operação pessoa policial proibir stforganizacaocriminosa_h traficante url 
t000903|c:chegar conta globalistar preparar twitterhandle vagabundo 
t000904|c:encomenda expressão liberdade manus sentença servir twitterhandle 
t000905|c:acontecer argumento backhand_index_pointing_down_e cara chulo cidadão direito expressão fazer incomodar inocente liberdade prender stforganizacaocriminosa_h twitterhandle url usar 
t000906|c:cercear congresso constituição crime código ditaduradostf_h expressão gostar haver judiciário liberdade pena penal regimento saber url 
t000907|c:cercear congresso constituição crime código expressão gostar haver judiciário liberdade pena penal regimento saber 
t000908|c:twitterhandle 
t000909|c:chamar clamarei democracia imediato liberdade medo morro tirar twitterhandle volta 
t000910|c:abrir canalha coisa desrespeitar eh expressão fazer inconstitucional inquérito jornalista liberdade oficiar prender twitterhandle 
t000911|c:teorizawaskização 
t000912|c:corruption_h url 
t000913|c:canalha falar jornalista liberdade mentira prender stf twitterhandle verdade vergonhoso 
t000914|c:comemorar democracia direito expressão fim livre otário twitterhandle 
t000915|c:pegado recalcular rota soltar states tempo twitterhandle url vez 
t000916|c:batuta democrático direito dob doer exato expressão injustiça liberdade livre manifestação nesde país pensamento revoltante sr stf togado twitterhandle url 
t000917|c:carioca 
t000918|c:twitterhandle 
t000919|c:caso expressão liberdade palavra stforganizacaocriminosa_h twitterhandle verme 
t000920|c:liberdade stforganizacaocriminosa_h url 
t000921|c:agir chefe exercer expressão falar fazer financiar ja liberdade mandar mau politicos preder preso ter terrorista twitterhandle 
t000922|c:ahhhh armar atacar canal ditadura força grosso impedir implantar imprensa jornalista judicial liberdade manter sinistro stforganizacaocriminosa_h unir url 
t000923|c:double_exclamation_mark_e expressão flag_brazil_e liberdade novembro político pouting_face_e preso romper rua twitterhandle url volta 
